sample_id	donor_id	tissue	ex5_6	ex6_7	log_ex5_6	log_ex6_7
"GTEX-1CB4J-0011-R8a-SM-9QEHU"	"GTEX-1CB4J"	"Brain - Hypothalamus"	22	20	3.13549421592915	3.04452243772342
"GTEX-1E1VI-0011-R10b-SM-ARU8F"	"GTEX-1E1VI"	"Brain - Frontal Cortex (BA9)"	45	34	3.8286413964891	3.55534806148941
"GTEX-1E1VI-0011-R11a-SM-9OSWI"	"GTEX-1E1VI"	"Brain - Cerebellar Hemisphere"	7	4	2.07944154167984	1.6094379124341
"GTEX-1E1VI-0011-R1a-SM-ARZMM"	"GTEX-1E1VI"	"Brain - Hippocampus"	16	11	2.83321334405622	2.484906649788
"GTEX-1E1VI-0011-R2a-SM-9QEGS"	"GTEX-1E1VI"	"Brain - Substantia nigra"	16	11	2.83321334405622	2.484906649788
"GTEX-1E1VI-0011-R3a-SM-9OSWH"	"GTEX-1E1VI"	"Brain - Anterior cingulate cortex (BA24)"	26	20	3.29583686600433	3.04452243772342
"GTEX-1E1VI-0011-R4b-SM-9QEHV"	"GTEX-1E1VI"	"Brain - Amygdala"	12	10	2.56494935746154	2.39789527279837
"GTEX-1E1VI-0011-R5b-SM-9WG5V"	"GTEX-1E1VI"	"Brain - Caudate (basal ganglia)"	29	21	3.40119738166216	3.09104245335832
"GTEX-1E1VI-0011-R6a-SM-9OSVJ"	"GTEX-1E1VI"	"Brain - Nucleus accumbens (basal ganglia)"	35	26	3.58351893845611	3.29583686600433
"GTEX-1E1VI-0011-R7b-SM-9QEGR"	"GTEX-1E1VI"	"Brain - Putamen (basal ganglia)"	14	13	2.70805020110221	2.63905732961526
"GTEX-1E1VI-0011-R8b-SM-ARU8E"	"GTEX-1E1VI"	"Brain - Hypothalamus"	12	16	2.56494935746154	2.83321334405622
"GTEX-1E1VI-2926-SM-7IGLT"	"GTEX-1E1VI"	"Brain - Cerebellum"	32	28	3.49650756146648	3.36729582998647
"GTEX-1E1VI-3026-SM-7RHHU"	"GTEX-1E1VI"	"Brain - Cortex"	53	46	3.98898404656427	3.85014760171006
"GTEX-1E2YA-0011-R1b-SM-CJI29"	"GTEX-1E2YA"	"Brain - Hippocampus"	47	38	3.87120101090789	3.66356164612965
"GTEX-1E2YA-0011-R5a-SM-9QEGT"	"GTEX-1E2YA"	"Brain - Caudate (basal ganglia)"	51	52	3.95124371858143	3.97029191355212
"GTEX-1E2YA-0011-R6b-SM-CE6R2"	"GTEX-1E2YA"	"Brain - Nucleus accumbens (basal ganglia)"	24	33	3.2188758248682	3.52636052461616
"GTEX-1E2YA-0011-R7a-SM-CJI1Z"	"GTEX-1E2YA"	"Brain - Putamen (basal ganglia)"	59	55	4.0943445622221	4.02535169073515
"GTEX-1E2YA-0011-R8a-SM-CKZNG"	"GTEX-1E2YA"	"Brain - Hypothalamus"	18	22	2.94443897916644	3.13549421592915
"GTEX-1E2YA-2926-SM-7MGWX"	"GTEX-1E2YA"	"Brain - Cerebellum"	14	10	2.70805020110221	2.39789527279837
"GTEX-1E2YA-3026-SM-7IGO7"	"GTEX-1E2YA"	"Brain - Cortex"	62	47	4.14313472639153	3.87120101090789
"GTEX-1EH9U-0011-R10a-SM-CJI2A"	"GTEX-1EH9U"	"Brain - Frontal Cortex (BA9)"	68	51	4.23410650459726	3.95124371858143
"GTEX-1EH9U-0011-R1b-SM-CJI2B"	"GTEX-1EH9U"	"Brain - Hippocampus"	60	54	4.11087386417331	4.00733318523247
"GTEX-1EH9U-0011-R3b-SM-CL534"	"GTEX-1EH9U"	"Brain - Anterior cingulate cortex (BA24)"	32	24	3.49650756146648	3.2188758248682
"GTEX-1EH9U-0011-R5a-SM-CJI2K"	"GTEX-1EH9U"	"Brain - Caudate (basal ganglia)"	38	54	3.66356164612965	4.00733318523247
"GTEX-1EH9U-0011-R6a-SM-CJI2C"	"GTEX-1EH9U"	"Brain - Nucleus accumbens (basal ganglia)"	30	30	3.43398720448515	3.43398720448515
"GTEX-1EH9U-0011-R7a-SM-9QEGU"	"GTEX-1EH9U"	"Brain - Putamen (basal ganglia)"	57	25	4.06044301054642	3.25809653802148
"GTEX-1EH9U-0011-R9b-SM-9WG5T"	"GTEX-1EH9U"	"Brain - Spinal cord (cervical c-1)"	89	87	4.49980967033027	4.47733681447821
"GTEX-1EH9U-3126-SM-7MXU5"	"GTEX-1EH9U"	"Brain - Cerebellum"	50	46	3.93182563272433	3.85014760171006
"GTEX-1EKGG-0011-R11a-SM-9QEHZ"	"GTEX-1EKGG"	"Brain - Cerebellar Hemisphere"	11	7	2.484906649788	2.07944154167984
"GTEX-1EKGG-0011-R1b-SM-9QEI1"	"GTEX-1EKGG"	"Brain - Hippocampus"	18	22	2.94443897916644	3.13549421592915
"GTEX-1EKGG-0011-R2a-SM-CE6R8"	"GTEX-1EKGG"	"Brain - Substantia nigra"	27	28	3.3322045101752	3.36729582998647
"GTEX-1EKGG-0011-R5a-SM-9OSVQ"	"GTEX-1EKGG"	"Brain - Caudate (basal ganglia)"	34	26	3.55534806148941	3.29583686600433
"GTEX-1EKGG-0011-R6a-SM-CL538"	"GTEX-1EKGG"	"Brain - Nucleus accumbens (basal ganglia)"	28	37	3.36729582998647	3.63758615972639
"GTEX-1EKGG-0011-R7a-SM-CKZNN"	"GTEX-1EKGG"	"Brain - Putamen (basal ganglia)"	31	22	3.46573590279973	3.13549421592915
"GTEX-1EKGG-0011-R9a-SM-CMKFV"	"GTEX-1EKGG"	"Brain - Spinal cord (cervical c-1)"	48	52	3.89182029811063	3.97029191355212
"GTEX-1EKGG-2926-SM-7EPIH"	"GTEX-1EKGG"	"Brain - Cortex"	95	70	4.56434819146784	4.26267987704132
"GTEX-1EKGG-3126-SM-9WPO5"	"GTEX-1EKGG"	"Brain - Cerebellum"	12	9	2.56494935746154	2.30258509299405
"GTEX-1EMGI-0011-R10a-SM-9OSWY"	"GTEX-1EMGI"	"Brain - Frontal Cortex (BA9)"	43	37	3.78418963391826	3.63758615972639
"GTEX-1EMGI-0011-R11b-SM-9OSWX"	"GTEX-1EMGI"	"Brain - Cerebellar Hemisphere"	11	8	2.484906649788	2.19722457733622
"GTEX-1EMGI-0011-R1b-SM-9OSWZ"	"GTEX-1EMGI"	"Brain - Hippocampus"	55	36	4.02535169073515	3.61091791264422
"GTEX-1EMGI-0011-R2b-SM-9OSVS"	"GTEX-1EMGI"	"Brain - Substantia nigra"	35	28	3.58351893845611	3.36729582998647
"GTEX-1EMGI-0011-R3b-SM-CE6R9"	"GTEX-1EMGI"	"Brain - Anterior cingulate cortex (BA24)"	68	51	4.23410650459726	3.95124371858143
"GTEX-1EMGI-0011-R4b-SM-CJI2D"	"GTEX-1EMGI"	"Brain - Amygdala"	48	41	3.89182029811063	3.73766961828337
"GTEX-1EMGI-0011-R5a-SM-CJI2E"	"GTEX-1EMGI"	"Brain - Caudate (basal ganglia)"	86	78	4.46590811865458	4.36944785246702
"GTEX-1EMGI-0011-R6a-SM-9OSVR"	"GTEX-1EMGI"	"Brain - Nucleus accumbens (basal ganglia)"	47	36	3.87120101090789	3.61091791264422
"GTEX-1EMGI-0011-R7b-SM-9QEH5"	"GTEX-1EMGI"	"Brain - Putamen (basal ganglia)"	28	24	3.36729582998647	3.2188758248682
"GTEX-1EMGI-0011-R8b-SM-9QEID"	"GTEX-1EMGI"	"Brain - Hypothalamus"	16	17	2.83321334405622	2.89037175789616
"GTEX-1EMGI-3026-SM-7P8P6"	"GTEX-1EMGI"	"Brain - Cortex"	77	57	4.35670882668959	4.06044301054642
"GTEX-1EMGI-3126-SM-7MXUR"	"GTEX-1EMGI"	"Brain - Cerebellum"	14	10	2.70805020110221	2.39789527279837
"GTEX-1EN7A-0011-R3a-SM-9OSVT"	"GTEX-1EN7A"	"Brain - Anterior cingulate cortex (BA24)"	32	23	3.49650756146648	3.17805383034795
"GTEX-1EN7A-0011-R5a-SM-9QEH6"	"GTEX-1EN7A"	"Brain - Caudate (basal ganglia)"	16	15	2.83321334405622	2.77258872223978
"GTEX-1EN7A-0011-R6b-SM-9QEHW"	"GTEX-1EN7A"	"Brain - Nucleus accumbens (basal ganglia)"	25	18	3.25809653802148	2.94443897916644
"GTEX-1EN7A-0011-R7b-SM-9QEHX"	"GTEX-1EN7A"	"Brain - Putamen (basal ganglia)"	9	16	2.30258509299405	2.83321334405622
"GTEX-1EN7A-3026-SM-7PBYT"	"GTEX-1EN7A"	"Brain - Cortex"	51	52	3.95124371858143	3.97029191355212
"GTEX-1EU9M-0011-R2b-SM-9QEH7"	"GTEX-1EU9M"	"Brain - Substantia nigra"	33	30	3.52636052461616	3.43398720448515
"GTEX-1EU9M-0011-R3a-SM-9QEHY"	"GTEX-1EU9M"	"Brain - Anterior cingulate cortex (BA24)"	31	21	3.46573590279973	3.09104245335832
"GTEX-1EU9M-0011-R7b-SM-9OSVU"	"GTEX-1EU9M"	"Brain - Putamen (basal ganglia)"	27	32	3.3322045101752	3.49650756146648
"GTEX-1EU9M-0011-R9a-SM-9WG61"	"GTEX-1EU9M"	"Brain - Spinal cord (cervical c-1)"	67	57	4.21950770517611	4.06044301054642
"GTEX-1EU9M-2926-SM-793DF"	"GTEX-1EU9M"	"Brain - Cerebellum"	13	12	2.63905732961526	2.56494935746154
"GTEX-1EWIQ-0011-R1a-SM-9OSX7"	"GTEX-1EWIQ"	"Brain - Hippocampus"	20	26	3.04452243772342	3.29583686600433
"GTEX-1EWIQ-0011-R6a-SM-ARU8G"	"GTEX-1EWIQ"	"Brain - Nucleus accumbens (basal ganglia)"	13	11	2.63905732961526	2.484906649788
"GTEX-1EWIQ-0011-R9a-SM-ARL8L"	"GTEX-1EWIQ"	"Brain - Spinal cord (cervical c-1)"	47	49	3.87120101090789	3.91202300542815
"GTEX-1EWIQ-3026-SM-7IGOJ"	"GTEX-1EWIQ"	"Brain - Cerebellum"	26	22	3.29583686600433	3.13549421592915
"GTEX-1EWIQ-3126-SM-7MXTI"	"GTEX-1EWIQ"	"Brain - Cortex"	57	41	4.06044301054642	3.73766961828337
"GTEX-1EX96-0011-R10b-SM-CE6QR"	"GTEX-1EX96"	"Brain - Frontal Cortex (BA9)"	44	46	3.80666248977032	3.85014760171006
"GTEX-1EX96-0011-R1a-SM-CE6R5"	"GTEX-1EX96"	"Brain - Hippocampus"	25	22	3.25809653802148	3.13549421592915
"GTEX-1EX96-0011-R3b-SM-ARZMH"	"GTEX-1EX96"	"Brain - Anterior cingulate cortex (BA24)"	27	12	3.3322045101752	2.56494935746154
"GTEX-1EX96-0011-R4a-SM-ARU82"	"GTEX-1EX96"	"Brain - Amygdala"	22	28	3.13549421592915	3.36729582998647
"GTEX-1EX96-0011-R5a-SM-ARU83"	"GTEX-1EX96"	"Brain - Caudate (basal ganglia)"	39	36	3.68887945411394	3.61091791264422
"GTEX-1EX96-0011-R6a-SM-9OSVV"	"GTEX-1EX96"	"Brain - Nucleus accumbens (basal ganglia)"	49	60	3.91202300542815	4.11087386417331
"GTEX-1EX96-0011-R7a-SM-9OSVW"	"GTEX-1EX96"	"Brain - Putamen (basal ganglia)"	52	46	3.97029191355212	3.85014760171006
"GTEX-1EX96-3026-SM-7RHH5"	"GTEX-1EX96"	"Brain - Cortex"	83	79	4.43081679884331	4.38202663467388
"GTEX-1EX96-3126-SM-9JGGC"	"GTEX-1EX96"	"Brain - Cerebellum"	29	17	3.40119738166216	2.89037175789616
"GTEX-1F48J-0011-R10a-SM-9QEIB"	"GTEX-1F48J"	"Brain - Frontal Cortex (BA9)"	75	54	4.33073334028633	4.00733318523247
"GTEX-1F48J-0011-R11b-SM-9OSWV"	"GTEX-1F48J"	"Brain - Cerebellar Hemisphere"	15	17	2.77258872223978	2.89037175789616
"GTEX-1F48J-0011-R1a-SM-9QEIC"	"GTEX-1F48J"	"Brain - Hippocampus"	75	73	4.33073334028633	4.30406509320417
"GTEX-1F48J-0011-R2a-SM-CL535"	"GTEX-1F48J"	"Brain - Substantia nigra"	50	42	3.93182563272433	3.76120011569356
"GTEX-1F48J-0011-R3b-SM-9OSVY"	"GTEX-1F48J"	"Brain - Anterior cingulate cortex (BA24)"	85	59	4.45434729625351	4.0943445622221
"GTEX-1F48J-0011-R4b-SM-9OSVX"	"GTEX-1F48J"	"Brain - Amygdala"	53	46	3.98898404656427	3.85014760171006
"GTEX-1F48J-0011-R5b-SM-9OSVZ"	"GTEX-1F48J"	"Brain - Caudate (basal ganglia)"	59	43	4.0943445622221	3.78418963391826
"GTEX-1F48J-0011-R6a-SM-CJI2F"	"GTEX-1F48J"	"Brain - Nucleus accumbens (basal ganglia)"	52	48	3.97029191355212	3.89182029811063
"GTEX-1F48J-0011-R7a-SM-CJI2G"	"GTEX-1F48J"	"Brain - Putamen (basal ganglia)"	64	50	4.17438726989564	3.93182563272433
"GTEX-1F48J-0011-R8a-SM-9OSWW"	"GTEX-1F48J"	"Brain - Hypothalamus"	53	41	3.98898404656427	3.73766961828337
"GTEX-1F48J-2726-SM-7P8PW"	"GTEX-1F48J"	"Brain - Cerebellum"	21	29	3.09104245335832	3.40119738166216
"GTEX-1F48J-2826-SM-7P8R4"	"GTEX-1F48J"	"Brain - Cortex"	120	93	4.79579054559674	4.54329478227
"GTEX-1F52S-0011-R11a-SM-CJI23"	"GTEX-1F52S"	"Brain - Cerebellar Hemisphere"	17	15	2.89037175789616	2.77258872223978
"GTEX-1F52S-0011-R3a-SM-CKZNI"	"GTEX-1F52S"	"Brain - Anterior cingulate cortex (BA24)"	32	24	3.49650756146648	3.2188758248682
"GTEX-1F52S-0011-R5a-SM-CJI22"	"GTEX-1F52S"	"Brain - Caudate (basal ganglia)"	63	58	4.15888308335967	4.07753744390572
"GTEX-1F52S-0011-R7b-SM-9QEH8"	"GTEX-1F52S"	"Brain - Putamen (basal ganglia)"	30	35	3.43398720448515	3.58351893845611
"GTEX-1F52S-0011-R8a-SM-9OSXA"	"GTEX-1F52S"	"Brain - Hypothalamus"	14	19	2.70805020110221	2.99573227355399
"GTEX-1F52S-0011-R9a-SM-9WG62"	"GTEX-1F52S"	"Brain - Spinal cord (cervical c-1)"	57	55	4.06044301054642	4.02535169073515
"GTEX-1F52S-3026-SM-7P8PV"	"GTEX-1F52S"	"Brain - Cerebellum"	30	26	3.43398720448515	3.29583686600433
"GTEX-1F52S-3126-SM-7PC3M"	"GTEX-1F52S"	"Brain - Cortex"	54	56	4.00733318523247	4.04305126783455
"GTEX-1F6I4-0011-R10b-SM-9OSWT"	"GTEX-1F6I4"	"Brain - Frontal Cortex (BA9)"	80	53	4.39444915467244	3.98898404656427
"GTEX-1F6I4-0011-R11b-SM-9OSWS"	"GTEX-1F6I4"	"Brain - Cerebellar Hemisphere"	10	13	2.39789527279837	2.63905732961526
"GTEX-1F6I4-0011-R1a-SM-9OSWU"	"GTEX-1F6I4"	"Brain - Hippocampus"	59	57	4.0943445622221	4.06044301054642
"GTEX-1F6I4-0011-R2a-SM-CL536"	"GTEX-1F6I4"	"Brain - Substantia nigra"	34	25	3.55534806148941	3.25809653802148
"GTEX-1F6I4-0011-R3a-SM-9QEH9"	"GTEX-1F6I4"	"Brain - Anterior cingulate cortex (BA24)"	32	20	3.49650756146648	3.04452243772342
"GTEX-1F6I4-0011-R5b-SM-9QEHA"	"GTEX-1F6I4"	"Brain - Caudate (basal ganglia)"	25	19	3.25809653802148	2.99573227355399
"GTEX-1F6I4-0011-R6a-SM-CE6R4"	"GTEX-1F6I4"	"Brain - Nucleus accumbens (basal ganglia)"	42	43	3.76120011569356	3.78418963391826
"GTEX-1F6I4-0011-R7a-SM-CJI24"	"GTEX-1F6I4"	"Brain - Putamen (basal ganglia)"	39	29	3.68887945411394	3.40119738166216
"GTEX-1F6I4-0011-R8a-SM-9QEIA"	"GTEX-1F6I4"	"Brain - Hypothalamus"	23	18	3.17805383034795	2.94443897916644
"GTEX-1F6I4-0011-R9a-SM-CMKFU"	"GTEX-1F6I4"	"Brain - Spinal cord (cervical c-1)"	113	83	4.7361984483945	4.43081679884331
"GTEX-1F6I4-3026-SM-7P8SI"	"GTEX-1F6I4"	"Brain - Cerebellum"	8	11	2.19722457733622	2.484906649788
"GTEX-1F6I4-3126-SM-7P8SD"	"GTEX-1F6I4"	"Brain - Cortex"	52	45	3.97029191355212	3.8286413964891
"GTEX-1F6IF-0011-R10a-SM-9QEIN"	"GTEX-1F6IF"	"Brain - Frontal Cortex (BA9)"	61	56	4.12713438504509	4.04305126783455
"GTEX-1F6IF-0011-R1b-SM-9WG78"	"GTEX-1F6IF"	"Brain - Hippocampus"	52	37	3.97029191355212	3.63758615972639
"GTEX-1F6IF-0011-R2b-SM-9QEHB"	"GTEX-1F6IF"	"Brain - Substantia nigra"	30	19	3.43398720448515	2.99573227355399
"GTEX-1F6IF-0011-R4b-SM-CKZNJ"	"GTEX-1F6IF"	"Brain - Amygdala"	22	24	3.13549421592915	3.2188758248682
"GTEX-1F6IF-0011-R5b-SM-CM2RH"	"GTEX-1F6IF"	"Brain - Caudate (basal ganglia)"	51	47	3.95124371858143	3.87120101090789
"GTEX-1F6IF-0011-R6a-SM-9QEIO"	"GTEX-1F6IF"	"Brain - Nucleus accumbens (basal ganglia)"	47	46	3.87120101090789	3.85014760171006
"GTEX-1F6IF-0011-R8a-SM-9OSX5"	"GTEX-1F6IF"	"Brain - Hypothalamus"	11	16	2.484906649788	2.83321334405622
"GTEX-1F6IF-3026-SM-7P8QN"	"GTEX-1F6IF"	"Brain - Cerebellum"	36	32	3.61091791264422	3.49650756146648
"GTEX-1F6RS-3126-SM-9MQK7"	"GTEX-1F6RS"	"Brain - Cortex"	43	58	3.78418963391826	4.07753744390572
"GTEX-1F75A-0011-R11a-SM-AHZ35"	"GTEX-1F75A"	"Brain - Cerebellar Hemisphere"	9	11	2.30258509299405	2.484906649788
"GTEX-1F75A-0011-R1b-SM-CE6RA"	"GTEX-1F75A"	"Brain - Hippocampus"	48	49	3.89182029811063	3.91202300542815
"GTEX-1F75A-0011-R3b-SM-ARL8K"	"GTEX-1F75A"	"Brain - Anterior cingulate cortex (BA24)"	34	46	3.55534806148941	3.85014760171006
"GTEX-1F75A-0011-R4a-SM-ARL8J"	"GTEX-1F75A"	"Brain - Amygdala"	18	21	2.94443897916644	3.09104245335832
"GTEX-1F75A-0011-R5a-SM-ARZMJ"	"GTEX-1F75A"	"Brain - Caudate (basal ganglia)"	27	26	3.3322045101752	3.29583686600433
"GTEX-1F75A-0011-R6b-SM-9QEHD"	"GTEX-1F75A"	"Brain - Nucleus accumbens (basal ganglia)"	57	45	4.06044301054642	3.8286413964891
"GTEX-1F75A-0011-R7b-SM-9QEHE"	"GTEX-1F75A"	"Brain - Putamen (basal ganglia)"	43	43	3.78418963391826	3.78418963391826
"GTEX-1F75A-0011-R8a-SM-CL539"	"GTEX-1F75A"	"Brain - Hypothalamus"	27	28	3.3322045101752	3.36729582998647
"GTEX-1F75A-2926-SM-7MXVN"	"GTEX-1F75A"	"Brain - Cerebellum"	9	8	2.30258509299405	2.19722457733622
"GTEX-1F75A-3026-SM-9KNU2"	"GTEX-1F75A"	"Brain - Cortex"	115	92	4.75359019110636	4.53259949315326
"GTEX-1F75B-0011-R2a-SM-ARL8I"	"GTEX-1F75B"	"Brain - Substantia nigra"	34	23	3.55534806148941	3.17805383034795
"GTEX-1F75B-0011-R5a-SM-9QEHC"	"GTEX-1F75B"	"Brain - Caudate (basal ganglia)"	82	51	4.4188406077966	3.95124371858143
"GTEX-1F75B-0011-R6a-SM-ARZMI"	"GTEX-1F75B"	"Brain - Nucleus accumbens (basal ganglia)"	33	58	3.52636052461616	4.07753744390572
"GTEX-1F75B-0011-R7a-SM-ARU84"	"GTEX-1F75B"	"Brain - Putamen (basal ganglia)"	51	61	3.95124371858143	4.12713438504509
"GTEX-1F75B-3026-SM-7PBZ7"	"GTEX-1F75B"	"Brain - Cortex"	66	68	4.20469261939097	4.23410650459726
"GTEX-1F75W-0011-R10b-SM-ARU7Z"	"GTEX-1F75W"	"Brain - Frontal Cortex (BA9)"	55	41	4.02535169073515	3.73766961828337
"GTEX-1F75W-0011-R11b-SM-AHZ34"	"GTEX-1F75W"	"Brain - Cerebellar Hemisphere"	3	5	1.38629436111989	1.79175946922806
"GTEX-1F75W-0011-R1a-SM-ARU81"	"GTEX-1F75W"	"Brain - Hippocampus"	19	15	2.99573227355399	2.77258872223978
"GTEX-1F75W-0011-R5b-SM-9QEGV"	"GTEX-1F75W"	"Brain - Caudate (basal ganglia)"	28	20	3.36729582998647	3.04452243772342
"GTEX-1F75W-0011-R6a-SM-9QEI5"	"GTEX-1F75W"	"Brain - Nucleus accumbens (basal ganglia)"	30	24	3.43398720448515	3.2188758248682
"GTEX-1F75W-0011-R7a-SM-9QEI6"	"GTEX-1F75W"	"Brain - Putamen (basal ganglia)"	26	19	3.29583686600433	2.99573227355399
"GTEX-1F75W-0011-R8a-SM-9QEI4"	"GTEX-1F75W"	"Brain - Hypothalamus"	15	14	2.77258872223978	2.70805020110221
"GTEX-1F75W-3126-SM-7P8SJ"	"GTEX-1F75W"	"Brain - Cerebellum"	8	6	2.19722457733622	1.94591014905531
"GTEX-1F7RK-0011-R10b-SM-ARU7Y"	"GTEX-1F7RK"	"Brain - Frontal Cortex (BA9)"	66	50	4.20469261939097	3.93182563272433
"GTEX-1F7RK-0011-R11b-SM-9QEI2"	"GTEX-1F7RK"	"Brain - Cerebellar Hemisphere"	14	12	2.70805020110221	2.56494935746154
"GTEX-1F7RK-0011-R3b-SM-9OSWJ"	"GTEX-1F7RK"	"Brain - Anterior cingulate cortex (BA24)"	51	33	3.95124371858143	3.52636052461616
"GTEX-1F7RK-0011-R4b-SM-9QEI7"	"GTEX-1F7RK"	"Brain - Amygdala"	49	32	3.91202300542815	3.49650756146648
"GTEX-1F7RK-0011-R5b-SM-9WG5S"	"GTEX-1F7RK"	"Brain - Caudate (basal ganglia)"	39	29	3.68887945411394	3.40119738166216
"GTEX-1F7RK-0011-R6b-SM-ARZMG"	"GTEX-1F7RK"	"Brain - Nucleus accumbens (basal ganglia)"	47	31	3.87120101090789	3.46573590279973
"GTEX-1F7RK-1826-SM-7RHI4"	"GTEX-1F7RK"	"Brain - Cortex"	29	35	3.40119738166216	3.58351893845611
"GTEX-1F88E-0011-R6a-SM-CKZNW"	"GTEX-1F88E"	"Brain - Nucleus accumbens (basal ganglia)"	19	22	2.99573227355399	3.13549421592915
"GTEX-1F88E-0011-R8a-SM-CJI2H"	"GTEX-1F88E"	"Brain - Hypothalamus"	37	35	3.63758615972639	3.58351893845611
"GTEX-1F88E-2826-SM-7RHHE"	"GTEX-1F88E"	"Brain - Cortex"	54	42	4.00733318523247	3.76120011569356
"GTEX-1F88F-0011-R9b-SM-9WG7L"	"GTEX-1F88F"	"Brain - Spinal cord (cervical c-1)"	71	50	4.27666611901606	3.93182563272433
"GTEX-1GF9V-0011-R10b-SM-CKZNP"	"GTEX-1GF9V"	"Brain - Frontal Cortex (BA9)"	32	32	3.49650756146648	3.49650756146648
"GTEX-1GF9V-0011-R1a-SM-CKZNQ"	"GTEX-1GF9V"	"Brain - Hippocampus"	13	10	2.63905732961526	2.39789527279837
"GTEX-1GF9V-0011-R5a-SM-9QEI8"	"GTEX-1GF9V"	"Brain - Caudate (basal ganglia)"	22	17	3.13549421592915	2.89037175789616
"GTEX-1GF9V-0011-R6b-SM-CJI2Q"	"GTEX-1GF9V"	"Brain - Nucleus accumbens (basal ganglia)"	37	41	3.63758615972639	3.73766961828337
"GTEX-1GF9V-0011-R7a-SM-CJI2R"	"GTEX-1GF9V"	"Brain - Putamen (basal ganglia)"	30	26	3.43398720448515	3.29583686600433
"GTEX-1GF9V-0011-R8b-SM-CE6RB"	"GTEX-1GF9V"	"Brain - Hypothalamus"	18	12	2.94443897916644	2.56494935746154
"GTEX-1GF9V-0011-R9a-SM-CL53K"	"GTEX-1GF9V"	"Brain - Spinal cord (cervical c-1)"	84	65	4.44265125649032	4.18965474202643
"GTEX-1GF9V-2926-SM-7PBXO"	"GTEX-1GF9V"	"Brain - Cortex"	63	44	4.15888308335967	3.80666248977032
"GTEX-1GF9V-3026-SM-7P8R8"	"GTEX-1GF9V"	"Brain - Cerebellum"	21	20	3.09104245335832	3.04452243772342
"GTEX-1GF9W-0011-R10a-SM-9OSXH"	"GTEX-1GF9W"	"Brain - Frontal Cortex (BA9)"	70	62	4.26267987704132	4.14313472639153
"GTEX-1GF9W-0011-R11b-SM-9OSXG"	"GTEX-1GF9W"	"Brain - Cerebellar Hemisphere"	10	8	2.39789527279837	2.19722457733622
"GTEX-1GF9W-0011-R1a-SM-9QEIQ"	"GTEX-1GF9W"	"Brain - Hippocampus"	23	22	3.17805383034795	3.13549421592915
"GTEX-1GF9W-0011-R3b-SM-CJI2S"	"GTEX-1GF9W"	"Brain - Anterior cingulate cortex (BA24)"	57	39	4.06044301054642	3.68887945411394
"GTEX-1GF9W-0011-R4a-SM-CE6RH"	"GTEX-1GF9W"	"Brain - Amygdala"	15	13	2.77258872223978	2.63905732961526
"GTEX-1GF9W-0011-R5a-SM-CKZO4"	"GTEX-1GF9W"	"Brain - Caudate (basal ganglia)"	76	53	4.34380542185368	3.98898404656427
"GTEX-1GF9W-0011-R6b-SM-9QEIE"	"GTEX-1GF9W"	"Brain - Nucleus accumbens (basal ganglia)"	45	33	3.8286413964891	3.52636052461616
"GTEX-1GF9W-0011-R7b-SM-9QEIF"	"GTEX-1GF9W"	"Brain - Putamen (basal ganglia)"	12	12	2.56494935746154	2.56494935746154
"GTEX-1GF9W-0011-R8b-SM-9QEIR"	"GTEX-1GF9W"	"Brain - Hypothalamus"	30	22	3.43398720448515	3.13549421592915
"GTEX-1GF9W-0011-R9b-SM-9WG7J"	"GTEX-1GF9W"	"Brain - Spinal cord (cervical c-1)"	32	29	3.49650756146648	3.40119738166216
"GTEX-1GF9W-2626-SM-7P8TA"	"GTEX-1GF9W"	"Brain - Cortex"	67	55	4.21950770517611	4.02535169073515
"GTEX-1GF9W-2726-SM-9JGGW"	"GTEX-1GF9W"	"Brain - Cerebellum"	11	10	2.484906649788	2.39789527279837
"GTEX-1GMR8-0011-R10a-SM-CJI21"	"GTEX-1GMR8"	"Brain - Frontal Cortex (BA9)"	58	50	4.07753744390572	3.93182563272433
"GTEX-1GMR8-0011-R11b-SM-9OSX2"	"GTEX-1GMR8"	"Brain - Cerebellar Hemisphere"	17	24	2.89037175789616	3.2188758248682
"GTEX-1GMR8-0011-R1b-SM-CJI2O"	"GTEX-1GMR8"	"Brain - Hippocampus"	61	38	4.12713438504509	3.66356164612965
"GTEX-1GMR8-0011-R2a-SM-CE6RD"	"GTEX-1GMR8"	"Brain - Substantia nigra"	34	29	3.55534806148941	3.40119738166216
"GTEX-1GMR8-0011-R3b-SM-9QEIG"	"GTEX-1GMR8"	"Brain - Anterior cingulate cortex (BA24)"	69	52	4.24849524204936	3.97029191355212
"GTEX-1GMR8-0011-R4a-SM-9OSX1"	"GTEX-1GMR8"	"Brain - Amygdala"	42	41	3.76120011569356	3.73766961828337
"GTEX-1GMR8-0011-R5b-SM-9QEIH"	"GTEX-1GMR8"	"Brain - Caudate (basal ganglia)"	66	52	4.20469261939097	3.97029191355212
"GTEX-1GMR8-0011-R6b-SM-CE6RC"	"GTEX-1GMR8"	"Brain - Nucleus accumbens (basal ganglia)"	34	28	3.55534806148941	3.36729582998647
"GTEX-1GMR8-0011-R7b-SM-CJI2I"	"GTEX-1GMR8"	"Brain - Putamen (basal ganglia)"	50	53	3.93182563272433	3.98898404656427
"GTEX-1GMR8-0011-R8a-SM-CKZNX"	"GTEX-1GMR8"	"Brain - Hypothalamus"	24	41	3.2188758248682	3.73766961828337
